4.20032 4.20032 4.20032 4.20032 4.20032 4.20032 4.20032 4.20032 4.20032 4.20032 4.20032 4.20032 4.20032 4.20032 4.20033 4.20033 4.20033 4.20033 4.20033 4.20033 4.20034 4.20034 4.20035 4.20035 4.20036 4.20036 4.20037 4.20039 4.20040 4.20042 4.20044 4.20046 4.20049 4.20053 4.20057 4.20062 4.20069 4.20077 4.20086 4.20097 4.20111 4.20128 4.20148 4.20173 4.20203 4.20239 4.20282 4.20335 4.20399 4.20477 4.20571 4.20686 4.20824 4.20991 4.21194 4.21440 4.21738 4.22099 4.22537 4.23067 4.23709 4.24486 4.25429 4.26571 4.27954 4.29631 4.31661 4.34122 4.37103 4.40715 4.45091 4.50393 4.56817 4.64600 4.74030 4.85455 4.99297 5.16068 5.36387 5.16068 4.99297 4.85455 4.74030 4.64600 4.56817 4.50393 4.45091 4.40715 4.37103 4.34122 4.31661 4.29631 4.27954 4.26571 4.25429 4.24486 4.23709 4.23067 4.22537 4.22099 
1.54859 1.54859 1.54858 1.54857 1.54856 1.54854 1.54853 1.54851 1.54848 1.54845 1.54842 1.54837 1.54832 1.54826 1.54818 1.54809 1.54797 1.54784 1.54767 1.54747 1.54723 1.54694 1.54659 1.54616 1.54564 1.54502 1.54426 1.54335 1.54225 1.54091 1.53930 1.53735 1.53499 1.53213 1.52868 1.52450 1.51946 1.51335 1.50597 1.49704 1.48625 1.47319 1.45740 1.43831 1.41523 1.38731 1.35355 1.31272 1.26335 1.31272 1.35355 1.38731 1.41523 1.43831 1.45740 1.47319 1.48625 1.49704 1.50597 1.51335 1.51946 1.52450 1.52868 1.53213 1.53499 1.53735 1.53930 1.54091 1.54225 1.54335 1.54426 1.54502 1.54564 1.54616 1.54659 1.54694 1.54723 1.54747 1.54767 1.54784 1.54797 1.54809 1.54818 1.54826 1.54832 1.54837 1.54842 1.54845 1.54848 1.54851 1.54853 1.54854 1.54856 1.54857 1.54858 1.54859 1.54859 1.54860 1.54860 1.54861 
9570.31929 9570.54630 9570.81667 9571.13867 9571.52215 9571.97887 9572.52279 9573.17058 9573.94207 9574.86088 9575.95514 9577.25836 9578.81044 9580.65890 9582.86032 9585.48213 9588.60458 9592.32329 9596.75211 9602.02663 9608.30836 9615.78962 9624.69948 9635.31072 9647.94825 9662.99899 9680.92376 9702.27137 9727.69544 9757.97438 9794.03528 9836.98223 9888.13015 9949.04508 10021.59208 10107.99238 10210.89133 10333.43947 10479.38892 10653.20829 10860.21953 11106.76083 11400.38068 11750.06902 12166.53246 12662.52213 13253.22404 12662.52213 12166.53246 11750.06902 11400.38068 11106.76083 10860.21953 10653.20829 10479.38892 10333.43947 10210.89133 10107.99238 10021.59208 9949.04508 9888.13015 9836.98223 9794.03528 9757.97438 9727.69544 9702.27137 9680.92376 9662.99899 9647.94825 9635.31072 9624.69948 9615.78962 9608.30836 9602.02663 9596.75211 9592.32329 9588.60458 9585.48213 9582.86032 9580.65890 9578.81044 9577.25836 9575.95514 9574.86088 9573.94207 9573.17058 9572.52279 9571.97887 9571.52215 9571.13867 9570.81667 9570.54630 9570.31929 9570.12867 9569.96861 9569.83422 9569.72138 9569.62663 9569.54707 9569.48027 
75627.68223 75627.45676 75627.16895 75626.80157 75626.33261 75625.73400 75624.96988 75623.99450 75622.74944 75621.16015 75619.13145 75616.54186 75613.23629 75609.01679 75603.63068 75596.75542 75587.97928 75576.77671 75562.47683 75544.22332 75520.92306 75491.18073 75453.21522 75404.75296 75342.89182 75263.92727 75163.13052 75034.46542 74870.22687 74660.57952 74392.96869 74051.36861 73615.32265 73058.71834 72348.22362 71441.29073 70283.60828 68805.84884 66919.51725 68805.84884 70283.60828 71441.29073 72348.22362 73058.71834 73615.32265 74051.36861 74392.96869 74660.57952 74870.22687 75034.46542 75163.13052 75263.92727 75342.89182 75404.75296 75453.21522 75491.18073 75520.92306 75544.22332 75562.47683 75576.77671 75587.97928 75596.75542 75603.63068 75609.01679 75613.23629 75616.54186 75619.13145 75621.16015 75622.74944 75623.99450 75624.96988 75625.73400 75626.33261 75626.80157 75627.16895 75627.45676 75627.68223 75627.85886 75627.99724 75628.10564 75628.19057 75628.25710 75628.30922 75628.35005 75628.38204 75628.40709 75628.42673 75628.44211 75628.45415 75628.46359 75628.47099 75628.47678 75628.48132 75628.48487 75628.48766 75628.48984 75628.49155 75628.49289 75628.49394 75628.49476 
80027.86650 80027.86089 80027.85420 80027.84626 80027.83680 80027.82555 80027.81217 80027.79625 80027.77731 80027.75478 80027.72797 80027.69608 80027.65814 80027.61300 80027.55931 80027.49542 80027.41942 80027.32901 80027.22145 80027.09348 80026.94124 80026.76013 80026.54466 80026.28832 80025.98337 80025.62057 80025.18896 80024.67548 80024.06460 80023.33786 80022.47328 80021.44470 80020.22103 80018.76526 80017.03336 80014.97297 80012.52177 80009.60564 80006.13639 80002.00911 79997.09899 79991.25753 79984.30810 79976.04054 79966.20482 79954.50351 79940.58276 79924.02158 79904.31915 79880.87966 79852.99429 79819.81974 79780.35281 79733.39997 79677.54135 79611.08773 79532.02950 79437.97589 79326.08263 79192.96600 79034.60043 78846.19684 78622.05776 78355.40504 78038.17490 77660.77406 77211.78963 76677.64397 76042.18411 75286.19325 74386.80965 73316.83524 72043.91320 70529.54936 68727.94820 66584.62793 68727.94820 70529.54936 72043.91320 73316.83524 74386.80965 75286.19325 76042.18411 76677.64397 77211.78963 77660.77406 78038.17490 78355.40504 78622.05776 78846.19684 79034.60043 79192.96600 79326.08263 79437.97589 79532.02950 79611.08773 79677.54135 79733.39997 79780.35281 79819.81974 
34.65431 35.10483 35.68080 36.41716 37.35858 38.56216 40.10090 42.06813 44.58319 47.79861 44.58319 42.06813 40.10090 38.56216 37.35858 36.41716 35.68080 35.10483 34.65431 34.30192 34.02629 33.81070 33.64206 33.51016 33.40699 33.32629 33.26316 33.21379 33.17517 33.14497 33.12134 33.10286 33.08840 33.07709 33.06825 33.06133 33.05592 33.05169 33.04838 33.04579 33.04376 33.04218 33.04094 33.03997 33.03921 33.03862 33.03816 33.03779 33.03751 33.03729 33.03711 33.03698 33.03687 33.03679 33.03672 33.03667 33.03663 33.03660 33.03658 33.03656 33.03654 33.03653 33.03652 33.03652 33.03651 33.03651 33.03650 33.03650 33.03650 33.03650 33.03650 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 
120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91403 120.91403 120.91403 120.91402 120.91402 120.91401 120.91400 120.91398 120.91397 120.91395 120.91392 120.91388 120.91384 120.91378 120.91371 120.91362 120.91350 120.91335 120.91316 120.91291 120.91260 120.91220 120.91169 120.91104 120.91021 120.90915 120.90780 120.90607 120.90387 120.90106 120.89747 120.89290 120.88705 120.87960 120.87008 120.85794 120.84244 120.82266 120.79742 120.76521 120.72410 120.67163 120.60467 120.51921 120.41015 120.27097 120.09333 119.86664 119.57732 119.20809 118.73686 118.13548 117.36798 116.38848 115.13842 113.54307 111.50705 108.90864 105.59249 101.36035 95.95920 101.36035 105.59249 108.90864 111.50705 113.54307 115.13842 116.38848 117.36798 118.13548 118.73686 119.20809 
1776.27767 1776.28220 1776.28796 1776.29527 1776.30455 1776.31633 1776.33128 1776.35027 1776.37438 1776.40498 1776.44383 1776.49316 1776.55579 1776.63529 1776.73623 1776.86438 1777.02707 1777.23362 1777.49585 1777.82877 1778.25144 1778.78804 1779.46930 1780.33420 1781.43225 1782.82631 1784.59616 1786.84312 1789.69579 1793.31745 1797.91541 1803.75284 1811.16387 1820.57270 1832.51787 1847.68310 1866.93644 1891.37991 1922.41261 1961.81082 1922.41261 1891.37991 1866.93644 1847.68310 1832.51787 1820.57270 1811.16387 1803.75284 1797.91541 1793.31745 1789.69579 1786.84312 1784.59616 1782.82631 1781.43225 1780.33420 1779.46930 1778.78804 1778.25144 1777.82877 1777.49585 1777.23362 1777.02707 1776.86438 1776.73623 1776.63529 1776.55579 1776.49316 1776.44383 1776.40498 1776.37438 1776.35027 1776.33128 1776.31633 1776.30455 1776.29527 1776.28796 1776.28220 1776.27767 1776.27410 1776.27129 1776.26907 1776.26732 1776.26595 1776.26487 1776.26401 1776.26334 1776.26281 1776.26240 1776.26207 1776.26181 1776.26160 1776.26145 1776.26132 1776.26122 1776.26114 1776.26108 1776.26103 1776.26099 1776.26096 
44946.34866 44946.40993 44946.48308 44946.57041 44946.67469 44946.79919 44946.94784 44947.12532 44947.33722 44947.59023 44947.89232 44948.25299 44948.68363 44949.19779 44949.81169 44950.54465 44951.41979 44952.46467 44953.71221 44955.20174 44956.98018 44959.10358 44961.63884 44964.66585 44968.27999 44972.59514 44977.74727 44983.89874 44991.24337 45000.01259 45010.48273 45022.98369 45037.90939 45055.73015 45077.00748 45102.41186 45132.74377 45168.95898 45212.19864 45263.82524 45325.46554 45399.06184 45486.93317 45591.84839 45717.11338 45866.67528 46045.24680 46258.45478 46513.01743 46816.95608 47179.84790 47613.12769 48130.44816 48748.11020 49485.57645 50366.08464 51417.37974 52672.58828 54171.26213 52672.58828 51417.37974 50366.08464 49485.57645 48748.11020 48130.44816 47613.12769 47179.84790 46816.95608 46513.01743 46258.45478 46045.24680 45866.67528 45717.11338 45591.84839 45486.93317 45399.06184 45325.46554 45263.82524 45212.19864 45168.95898 45132.74377 45102.41186 45077.00748 45055.73015 45037.90939 45022.98369 45010.48273 45000.01259 44991.24337 44983.89874 44977.74727 44972.59514 44968.27999 44964.66585 44961.63884 44959.10358 44956.98018 44955.20174 44953.71221 44952.46467 
4908.57549 4908.54935 4908.51732 4908.47807 4908.42998 4908.37105 4908.29885 4908.21037 4908.10195 4907.96910 4907.80631 4907.60684 4907.36243 4907.06293 4906.69594 4906.24626 4905.69524 4905.02006 4904.19273 4903.17896 4901.93675 4900.41461 4898.54947 4896.26403 4893.46358 4890.03207 4885.82728 4880.67498 4874.36164 4866.62563 4857.14635 4845.53099 4831.29817 4813.85809 4792.48799 4766.30227 4734.21577 4694.89879 4646.72197 4587.68882 4515.35292 4426.71659 4318.10663 4185.02212 4021.94786 3822.12586 3577.27525 3822.12586 4021.94786 4185.02212 4318.10663 4426.71659 4515.35292 4587.68882 4646.72197 4694.89879 4734.21577 4766.30227 4792.48799 4813.85809 4831.29817 4845.53099 4857.14635 4866.62563 4874.36164 4880.67498 4885.82728 4890.03207 4893.46358 4896.26403 4898.54947 4900.41461 4901.93675 4903.17896 4904.19273 4905.02006 4905.69524 4906.24626 4906.69594 4907.06293 4907.36243 4907.60684 4907.80631 4907.96910 4908.10195 4908.21037 4908.29885 4908.37105 4908.42998 4908.47807 4908.51732 4908.54935 4908.57549 4908.59682 4908.61423 4908.62844 4908.64004 4908.64950 4908.65722 4908.66352 
22160.84385 22160.85700 22160.87243 22160.89051 22160.91170 22160.93654 22160.96566 22160.99980 22161.03981 22161.08671 22161.14168 22161.20613 22161.28166 22161.37021 22161.47400 22161.59566 22161.73827 22161.90544 22162.10139 22162.33108 22162.60032 22162.91593 22163.28587 22163.71951 22164.22782 22164.82365 22165.52208 22166.34077 22167.30043 22168.42532 22169.74391 22171.28954 22173.10131 22175.22504 22177.71445 22180.63251 22184.05301 22188.06247 22192.76232 22198.27141 22204.72910 22212.29872 22221.17172 22231.57253 22243.76423 22258.05517 22274.80683 22294.44290 22317.46003 22344.44041 22376.06645 22413.13808 22456.59295 22507.53016 22567.23809 22637.22693 22719.26691 22815.43308 22928.15779 23060.29219 23215.17838 23396.73391 23609.55088 23859.01210 24151.42722 24494.19233 24895.97703 25366.94371 25919.00457 25366.94371 24895.97703 24494.19233 24151.42722 23859.01210 23609.55088 23396.73391 23215.17838 23060.29219 22928.15779 22815.43308 22719.26691 22637.22693 22567.23809 22507.53016 22456.59295 22413.13808 22376.06645 22344.44041 22317.46003 22294.44290 22274.80683 22258.05517 22243.76423 22231.57253 22221.17172 22212.29872 22204.72910 22198.27141 22192.76232 22188.06247 
1.87632 1.87720 1.87831 1.87973 1.88151 1.88378 1.88666 1.89032 1.89495 1.90082 1.90827 1.91773 1.92971 1.94492 1.96421 1.98867 2.01970 2.05905 2.10897 2.17228 2.25259 2.35444 2.25259 2.17228 2.10897 2.05905 2.01970 1.98867 1.96421 1.94492 1.92971 1.91773 1.90827 1.90082 1.89495 1.89032 1.88666 1.88378 1.88151 1.87973 1.87831 1.87720 1.87632 1.87563 1.87509 1.87466 1.87432 1.87405 1.87384 1.87368 1.87354 1.87344 1.87336 1.87330 1.87325 1.87321 1.87317 1.87315 1.87313 1.87311 1.87310 1.87309 1.87308 1.87308 1.87307 1.87307 1.87307 1.87307 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 1.87306 
76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11454 76.11454 76.11454 76.11453 76.11453 76.11452 76.11451 76.11450 76.11449 76.11447 76.11444 76.11441 76.11437 76.11432 76.11426 76.11418 76.11407 76.11394 76.11376 76.11354 76.11326 76.11290 76.11244 76.11184 76.11108 76.11011 76.10887 76.10727 76.10523 76.10262 76.09928 76.09500 76.08952 76.08251 76.07353 76.06203 76.04732 76.02848 76.00436 75.97349 75.93397 75.88337 75.81860 75.73569 75.62954 75.49364 75.31968 75.09697 74.81187 74.44689 73.97965 73.38150 72.61576 71.63549 70.38055 68.77402 66.71737 64.08450 60.71396 64.08450 66.71737 68.77402 70.38055 71.63549 72.61576 73.38150 73.97965 74.44689 74.81187 75.09697 75.31968 75.49364 75.62954 75.73569 75.81860 75.88337 75.93397 
180.12839 180.11652 180.10211 180.08464 180.06343 180.03771 180.00649 179.96862 179.92266 179.86690 179.79925 179.71716 179.61757 179.49672 179.35010 179.17219 178.95634 178.69443 178.37665 177.99108 177.52325 176.95563 176.26691 175.43126 174.41734 173.18712 171.69446 169.88336 167.68590 165.01965 161.78461 157.85942 153.09687 147.31832 140.30702 131.79998 121.47812 108.95428 121.47812 131.79998 140.30702 147.31832 153.09687 157.85942 161.78461 165.01965 167.68590 169.88336 171.69446 173.18712 174.41734 175.43126 176.26691 176.95563 177.52325 177.99108 178.37665 178.69443 178.95634 179.17219 179.35010 179.49672 179.61757 179.71716 179.79925 179.86690 179.92266 179.96862 180.00649 180.03771 180.06343 180.08464 180.10211 180.11652 180.12839 180.13817 180.14623 180.15288 180.15836 180.16287 180.16659 180.16966 180.17218 180.17427 180.17598 180.17740 180.17856 180.17952 180.18032 180.18097 180.18151 180.18195 180.18232 180.18262 180.18287 180.18307 180.18324 180.18338 180.18349 180.18359 
36499.80754 36472.52249 36437.99452 36394.30098 36339.00881 36269.03912 36180.49572 36068.44812 35926.65706 35747.22701 35520.16658 35232.83207 34869.22352 34409.09367 33826.82060 33089.98089 32157.54426 30977.58873 32157.54426 33089.98089 33826.82060 34409.09367 34869.22352 35232.83207 35520.16658 35747.22701 35926.65706 36068.44812 36180.49572 36269.03912 36339.00881 36394.30098 36437.99452 36472.52249 36499.80754 36521.36901 36538.40753 36551.87190 36562.51184 36570.91985 36577.56411 36582.81461 36586.96372 36590.24246 36592.83343 36594.88089 36596.49885 36597.77742 36598.78778 36599.58619 36600.21713 36600.71571 36601.10971 36601.42105 36601.66709 36601.86151 36602.01515 36602.13657 36602.23251 36602.30833 36602.36824 36602.41558 36602.45300 36602.48256 36602.50593 36602.52439 36602.53898 36602.55051 36602.55962 36602.56682 36602.57251 36602.57700 36602.58056 36602.58336 36602.58558 36602.58733 36602.58872 36602.58982 36602.59068 36602.59136 36602.59190 36602.59233 36602.59267 36602.59293 36602.59315 36602.59331 36602.59344 36602.59355 36602.59363 36602.59369 36602.59375 36602.59379 36602.59382 36602.59384 36602.59386 36602.59388 36602.59389 36602.59390 36602.59391 36602.59392 
