0.250101395042 0.734771845416 0.937692760815 0.892969553237 0.23556191499 0.982420484954 0.532902828724 0.398451867572 0.195629774046 0.89827845868 0.736031169592         0.8890631711304499       0.9784840930227398       0.8286471653600327 0.442606477016 0.452043045558 0.769883357968 0.435865730092 
0.384082258031 0.883148775564 0.0292803284479 0.359466857993 0.357381684161 0.526268260363 0.0362779926612 0.590754628642 0.137505627681 0.0481509175436 0.662520832722         0.3380015423883581       0.3058936504336695      0.02676161048907994 0.0309023542679 0.339045275096 0.576479066579 0.759567055596 
0.715208537494 0.329158343983 0.576084515054 0.0223010764548 0.384342267191 0.822693802586 0.716930135442 0.325197324767 0.854683674107 0.398638789585 0.835672805914         0.4679844271430436     0.004825306184486382       0.6822743864186729 0.114236209824 0.566027905383 0.559204189139 0.802771117286 
0.678596221973 0.115738127181 0.529137065343 0.188375471911 0.418222119968 0.333327638363 0.138330019089 0.120200379282 0.532580007659 0.967350228391 0.158751383992         0.4747535024058178       0.1429479521324134       0.1642710695922789 0.809067913561 0.768809701805 0.936032619604 0.402335294925 
0.742689086261 0.420645436889 0.43197490467 0.68629059978 0.0430776106892 0.041824483389 0.986827916109 0.86841007685 0.414101277122 0.530653654688 0.422670447204         0.1823825413904463       0.8974200623303963       0.7297266903035861 0.158203093944 0.875170029391 0.618953154103 0.218368287397 
0.0146981953811 0.944565988289 0.245755275367 0.680600516349 0.96700043318 0.449789209432 0.593077848484 0.272489438729 0.676483966649 0.756457615394 0.619869259588         0.9092503908219643       0.7021055747379756       0.7636034932763627 0.376942453416 0.477158463274 0.352573290678 0.328101976839 
0.198483945168 0.436048951902 0.668261272745 0.995954859279 0.109088587222 0.0349163669601 0.264479132925 0.992528837855 0.700669385018 0.410696095623 0.000418996808326         0.3095547214331519       0.7316303523490206       0.6995165758054807 0.143323291288 0.249720025937 0.129110679377 0.823390263712 
0.492837052091 0.236896454133 0.636875173174 0.541799711727 0.0688640696359 0.860347024044 0.457340372246 0.0591651411417 0.382443994081 0.349005877789 0.333492746546         0.2980105001479387       0.7635928020010599      0.06454114282451985 0.000731960292129 0.74518542559 0.671101148095 0.00569879957475 
0.942360704907 0.75871833104 0.475841498432 0.833072592354 0.0932497801427 0.161020770177 0.828598425255 0.21500075424 0.392581684987 0.650205946671 0.818059952132        0.01679082664712849       0.3939265445806086       0.6228427590556547 0.0682293313892 0.592252771444 0.555532290541 0.102812311939 
0.403572912117 0.62418100347 0.352266838402 0.691971240186 0.214773626236 0.814583783542 0.437887972601 0.220244533959 0.574827339944 0.256850097541 0.545554604064         0.3600058995277828      0.05252102573221136       0.9207055244051542 0.67687010362 0.828808790885 0.299336209444 0.121719625794 
0.122877339908 0.604438372738 0.491998566084 0.117148365603 0.403813847704 0.59145820028 0.65734311797 0.182310430007 0.654877857321 0.558981592354 0.600618184247        0.03492998137889016         0.74594843781993      0.05522785852275168 0.951102504459 0.742371089343 0.386519077363 0.784525825652 
0.809336176257 0.252251145035 0.554051210413 0.056498848546 0.56924896972 0.0538637523255 0.476065605305 0.0441429054119 0.154593587431 0.21862751149 0.356989706763         0.3829028885164815       0.2157169612603159       0.7177047312233804 0.324639640278 0.713245167504 0.461034506173 0.522124229259 
0.931779857113 0.53448738797 0.0723501918863 0.50804394363 0.797350636152 0.854941721346 0.534399284149 0.4994212223 0.86581630361 0.5147905923 0.500726071851         0.4104103699455866       0.5490862722236974       0.1179085800760529 0.90130879187 0.274064094087 0.644323261976 0.0387893021547 
0.319991404532 0.500185765589 0.542541512887 0.578932289612 0.939126686152 0.187563711885 0.643975152544 0.101767815379 0.610325830657 0.380909513943 0.878104988083         0.6816695571372596       0.9292393273583407       0.9882416640990415 0.136341162387 0.128085920629 0.648092820854 0.384532117845 
0.675576680388 0.904870744268 0.965466725208 0.763904438388 0.633558895805 0.759305094665 0.216829512898 0.255340613775 0.665202851727 0.368364858745 0.747901740184         0.9349437685851525        0.956876100813194       0.4202954162429605 0.986997474799 0.955677422534 0.485108415766 0.206474048664 
0.132895596971 0.961589490057 0.514782508861 0.819531342 0.288644342242 0.528931265881 0.796683771362 0.843941961693 0.0371394827354 0.464196775696 0.77628452261         0.7752318300267992       0.1242018221140218        0.740231589834568 0.883947314165 0.203020177602 0.0322777389303 0.688734160362 
0.366113847996 0.162144607841 0.559230180932 0.888008264984 0.334936440211 0.0899157586727 0.46629499135 0.65275266887 0.541212114494 0.475613798806 0.373546016214         0.7096230177260522       0.6130646492574467       0.8846604330309978 0.875652156424 0.549356305955 0.166464892745 0.537765078882 
0.115795247567 0.761214167836 0.344103064627 0.777035822263 0.158458300212 0.664698655615 0.576138703836 0.0446865464082 0.774181311915 0.497616292589 0.394574678622        0.06784453534184852       0.0577840168417121       0.1530441408304291 0.613849774619 0.271658445812 0.0599703706452 0.595262407156 
0.862134440127 0.390890688454 0.59926039498 0.854088526744 0.771460457929 0.0607177652276 0.305602084373 0.719193431807 0.49018920672 0.604712408343 0.530932908624        0.05981838116163595       0.6064689018414356       0.2090658021832092 0.961279904646 0.791848339942 0.190488063459 0.843583388575 
0.728289292995 0.783255210228 0.959955337496 0.0549775271107 0.422301892861 0.189558872952 0.768512843911 0.898006016216 0.940132771453 0.696244800447 0.0142543004308         0.8487225995230903       0.2691966836780517       0.3173348703447522 0.365386351517 0.732466847204 0.445871943138 0.00318395356751 
0.892135999308 0.83426494844 0.732401137831 0.375062161278 0.720275108449 0.939296778775 0.224490946619 0.86044609501 0.866763568891 0.830675932518 0.989770718701         0.5752316386348362       0.4419438340998669       0.3257600512433176 0.00909680804859 0.947493468313 0.845073061502 0.639293572184 
0.347202038802 0.0230736126994 0.66562589884 0.967062064335 0.378127830403 0.336371063185 0.821556961326 0.911618133038 0.788943745367 0.827206718143 0.492424010145         0.5669990181108006       0.6344612583194652      0.06940748673191087 0.514058497398 0.319300218124 0.430015179163 0.304842704668 
0.466558712482 0.925630406176 0.604524127146 0.304059528378 0.585936556879 0.54166008649 0.8949438817 0.97305821519 0.249589976847 0.776805635121 0.487479379315            0.3666938301939      0.09433208405712827       0.4416791445097058 0.35611333451 0.694971098308 0.88977506991 0.18034611411 
0.602310923664 0.822251677463 0.914548962469 0.264409831011 0.027093552833 0.691120834016 0.971818119278 0.672251296245 0.724062627404 0.738698378677 0.514834945668          0.244433985841978      0.03865489194738782       0.2580816776853883 0.817546922488 0.667177619843 0.0741851629676 0.467084222048 
0.634575971171 0.581643588722 0.0536015076757 0.293927283222 0.299381832262 0.534213446905 0.156428096178 0.638371506582 0.557335565437 0.535018167059 0.270266609312          0.754844023170881       0.9335178600106803       0.7099164653685875 0.589109396541 0.802357845902 0.423920873668 0.256743638538 
0.684860702407 0.468095663637 0.709534027845 0.964369270401 0.673797860099 0.131001679229 0.708803628482 0.619074040706 0.524285472745 0.225810922292 0.0168697111037         0.2374309277950993       0.6836109708464291       0.3157218249424154 0.250014568595 0.0466227523465 0.744735321221 0.763153234802 
0.896376788059 0.19553994221 0.461462157499 0.709033514852 0.880215546528 0.32315578948 0.299818414686 0.947649339511 0.985766591363 0.165824002432 0.677365661032         0.1999107092606007      0.07744944775218351       0.1242032390294804 0.756140480478 0.220592698829 0.327888200825 0.556321365717 
0.137194126766 0.451536360511 0.629057517685 0.239815314038 0.990160040002 0.356758149654 0.313226611873 0.594776789374 0.215719860257 0.686376529871 0.689950091286         0.7196567975941839       0.1731511773373414       0.3648549568981657 0.428454533186 0.916977817001 0.750696192175 0.157700002219 
0.964652881894 0.867315296523 0.436952855397 0.0700292323444 0.144874781851 0.199279007132 0.701176995296 0.366410507606 0.964650290136 0.127939288035 0.687026242143         0.9714891941506519      0.02595668429534675       0.3441355724262798 0.0997463104975 0.207239846959 0.000465106048311 0.949122277639 
0.44049179894 0.286689667131 0.750673766154 0.881899696191 0.924710001063 0.77714453817 0.977848940111 0.304483278458 0.206219343558 0.712282808126 0.00777218554997         0.2013773081617223      0.08684895613049676       0.4890292526985933 0.932231859104 0.725313076953 0.855201869691 0.0717842086762 
0.224471802711 0.99881481552 0.660950114287 0.795793789791 0.201660214512 0.645861385899 0.558637394199 0.473619940797 0.0170651134789 0.0600020410415 0.167684005734         0.5535793711457195       0.2658573797774605       0.1835130613607665 0.277597192667 0.654309440343 0.529665911261 0.294342438674 
0.258905911039 0.718117959916 0.23797583822 0.256836855849 0.290491469849 0.27904098 0.386212375747 0.0651320917713 0.884028832802 0.430730243783 0.723415277554          0.522959928563796       0.6920421891858698       0.5785699643582727 0.750851351562 0.809193296066 0.930043932173 0.0547072008394 
0.52221071018 0.560967688948 0.0483225468546 0.809188923193 0.930970332396 0.786756897108 0.0689395895784 0.730029771672 0.78207019672 0.202449469021 0.279106013944         0.3724091919876324       0.4126486936765206       0.6472675968077966 0.679132371537 0.899988576564 0.803916725177 0.0251707874122 
0.616469386898 0.741595574298 0.781655731343 0.0334201529182 0.239746586345 0.149745398363 0.405232886138 0.937797018811 0.0630709324045 0.034082426934 0.633758383442         0.3193700639776782       0.9929117090340394       0.4087461577961221 0.385853572948 0.554430241913 0.455547065418 0.250476498687 
0.108849255866 0.805421797045 0.388095104322 0.251939027544 0.392807037466 0.0885585403548 0.33988124551 0.0176191559152 0.600453295684 0.539978006818 0.0762217637772         0.3507064445448729       0.9017581335501745       0.1358155721229398 0.256837691398 0.430274874674 0.886182918966 0.943307507585 
0.467026279397 0.447649262725 0.5655710231 0.361593516716 0.652016088312 0.801629691108 0.75064693613 0.955124921701 0.534233248994 0.875552782852 0.444225458474         0.1288679048613025       0.9076143969600606       0.3587591852772878 0.895476070601 0.755524774576 0.764245161994 0.7786318741 
0.66303898581 0.266648661023 0.105045812217 0.922150028343 0.232657981378 0.12018655154 0.0222084362435 0.367209360072 0.93690707418 0.595062145023 0.593229194092         0.4183467316195472       0.3313393241609447       0.4816101340421786 0.194637201109 0.762999990291 0.219925011562 0.233415287524 
0.166142734752 0.28026830398 0.0688179513375 0.734331799186 0.534125598621 0.0138682135445 0.145605292407 0.578664537223 0.89525675796 0.865405562254 0.550563554859         0.5053799579010552       0.7519076535387689       0.3346147056099856 0.767593438244 0.108096695765 0.602484380302 0.903097250306 
0.542796895224 0.217061037685 0.270332530057 0.610046130471 0.321921242767 0.571762814485 0.212128053219 0.147202875015 0.949518003445 0.0200362428932 0.365211025538         0.2134563178794148       0.3260997422569846       0.3828509652922447 0.12531637503 0.997264665646 0.726788057635 0.814627398995 
0.310352089009 0.551352607522 0.3302331048 0.699999001272 0.451201288394 0.00121479246558 0.515301708658 0.24720377136 0.0862826670028 0.294501185444 0.981731100552         0.8555537175826935       0.2218545981450006       0.5734231915725914 0.217769048266 0.502410383517 0.336715667756 0.550297099479 
0.554228936141 0.64031659967 0.179199255044 0.943815546606 0.965435005157 0.907978438695 0.288346735415 0.137220908577 0.931199004059 0.450723416372 0.9312483297         0.2686735004988602       0.7164559769806349       0.7691752132248237 0.776213808509 0.969363350628 0.591592916406 0.852321103947 
0.0604713997429 0.0334731140872 0.274571719027 0.336015463174 0.059398047758 0.87591217734 0.699808499872 0.404412807434 0.86024723403 0.156561760087 0.88876632132         0.2104676482254743       0.5752199379520284       0.6523411255446263 0.210176416598 0.576551563056 0.652819298704 0.191310277355 
0.837178395946 0.34920893017 0.139125013214 0.910652474648 0.72387344139 0.436198136182 0.444313652638 0.8922696569 0.275854628886 0.572987093694 0.56957445716         0.5932699115455358       0.6807073842734099       0.5204216460464522 0.0730671235774 0.12063554725 0.516307975908 0.660015131992 
0.271418070723 0.653108676762 0.992799692816 0.77983668537 0.462740724769 0.225661527839 0.570828646887 0.523450333769 0.223128584547 0.151925823927 0.459888825012         0.1895876620275279        0.673339447085487       0.1095511969230655 0.53473437484 0.710132158122 0.831459793968 0.898193943025 
0.0239211814491 0.788500446013 0.392744968821 0.862112078777 0.815375876052 0.631074978766 0.470086308958 0.528564054268 0.979534558305 0.649464184029 0.384347490935         0.1756527658202685       0.3442393312618757       0.7013590334617119 0.301936325555 0.93926765296 0.31641510982 0.701766063387 
0.273813075045 0.608293175349 0.168283337679 0.676351719245 0.0137155262805 0.819180038327 0.541493520968 0.493468328474 0.180407949131 0.612111626846 0.465531275928         0.9022603180867413       0.6315844542799621       0.0990889135088461 0.542684186255 0.163612562717 0.816358145581 0.711908856935 
0.498438557465 0.518290191197 0.0158442908083 0.0393335459754 0.803373024139 0.74179600851 0.904928524003 0.0380762213531 0.270915923555 0.661655043077 0.141962384912         0.8044055741978809       0.4782407975509866       0.9799432573503712 0.727646319334 0.347658837102 0.988852532829 0.44793733924 
0.288344673216 0.943531631457 0.797573649652 0.80385748973 0.632701241244 0.220554849033 0.426066420796 0.563584845588 0.797355406856 0.103694907972 0.853751795117         0.9841026011531034      0.06671331494322254       0.3964096352988337 0.692715908225 0.188350674544 0.905609741081 0.350073787776 
0.906736350594 0.845611296559 0.033889588138 0.3829484335 0.645634928765 0.932791413435 0.0400954224881 0.549631500001 0.217778785 0.923008111287 0.353317852644         0.8285811663644078       0.8652057941821921      0.08408319306327031 0.367432634196 0.53712641537 0.0875757645246 0.272303462225 
0.790757065998 0.0964385099334 0.37616603208 0.323435174581 0.271644605374 0.915758461204 0.096577159728 0.672209078384 0.91120008049 0.321788198432 0.236770833698         0.4030097954492602       0.6197758666770016       0.5020645078633809 0.998482551602 0.160838851355 0.264850494504 0.478664184292 
0.644259172575 0.969021720334 0.815632447677 0.56120965105 0.778105763385 0.45434659661 0.918361022128 0.809918174793 0.254701636962 0.419313153428 0.780902150863        0.01530465075047687       0.4322294405661524       0.7725088098047612 0.522023963644 0.0772065170795 0.172864678245 0.847359343674 
0.244118440799 0.177208619842 0.291809654782 0.397573589812 0.493666776887 0.313844292906 0.853588112842 0.504978097044 0.769069332403 0.869796104751 0.955374787016         0.8143879337430311       0.3345158905618721       0.5056037278108609 0.380875028687 0.700990774517 0.342792680885 0.70902188492 
0.805180115903 0.0699654029152 0.314034062112 0.137249632715 0.0299128816166 0.377760284433 0.887131866941 0.164777407157 0.432479646239 0.0690084153385 0.891442618595         0.4315700139850379       0.0786513112200838       0.7333488659467549 0.49300805291 0.566695920289 0.047051151221 0.320187993846 
0.671586865597 0.730204552598 0.949888528815 0.274112963909 0.821363572797 0.990450473279 0.0458886793724 0.115100909459 0.168343277272 0.00951989889792 0.823803221535         0.5328302034073406       0.6034781022450059      0.07642509682207473 0.240844644152 0.438137699802 0.866115093472 0.109018821289 
0.579401778412 0.510160562879 0.221874801335 0.555485938473 0.689032057856 0.0764601659069 0.249088133843 0.265130695292 0.893472446556 0.544538664722 0.51070920856         0.1275229174074614       0.6665176699442479       0.9438911360688508 0.606817826234 0.989129464198 0.18819898065 0.90721175456 
0.977305167916 0.597217739935 0.309078482013 0.983514424372 0.279499781819 0.900334832213 0.760157656699 0.204949879739 0.564339068039 0.755481012166 0.862397353023         0.7031690789089124       0.5545443350229309         0.32793200349875 0.829221972952 0.0549884025719 0.977708673777 0.50475635589 
0.473098871482 0.979195614532 0.256343501399 0.0119558514161 0.553194851499 0.55476223009 0.583126447522 0.92255104861 0.468277598368 0.768533617706 0.91348902146         0.1837611396137315       0.8393400672887866       0.2858044673274788 0.907019726964 0.46176525726 0.635196488845 0.0210742535328 
0.508078428552 0.568952284281 0.0109882859927 0.351661825678 0.895744628384 0.682488191622 0.998458949669 0.438382670291 0.300404579447 0.338091479728 0.179809425452         0.2290322710514172       0.1887104397807788       0.8441929459804669 0.390762767056 0.283138947815 0.500086499381 0.307006580749 
0.482891238698 0.917950846706 0.5700381516 0.466117170053 0.112734869805 0.926428911435 0.257335114316 0.12526531926 0.426802798403 0.995409416105 0.0280723872646         0.3006121192787153      0.01134624833939597       0.6066094968519692 0.696640027457 0.444891924932 0.521261800068 0.732127237603 
0.549941885016 0.98860392505 0.381533850282 0.601424466416 0.131195627255 0.208842440475 0.809848032989 0.928802118666 0.689969217229 0.667965950431 0.20484135373         0.6251134967651322      0.04685057740943092       0.5430815708694151 0.103849352636 0.611193342149 0.703175166282 0.372334836639 
0.629926170036 0.0089943654887 0.579833047981 0.7540402909 0.324919668303 0.364820093086 0.0937815434907 0.696463923987 0.0742784108203 0.816183697722 0.844058333077         0.5788369180026671      0.09985311009222642       0.8122969887077084 0.858279773249 0.604815511972 0.527396212591 0.380390203608 
0.69305824987 0.0583442108783 0.696437962004 0.474131481426 0.868194896002 0.809991190896 0.890317144702 0.984934481325 0.351077810406 0.434943848745 0.131495941094         0.1402736920695234       0.7104614352548703       0.1126053711283021 0.633321018799 0.442330419103 0.965442570552 0.950672793791 
0.917781100141 0.312822243437 0.620248792537 0.387047134005 0.443384125508 0.893701940858 0.500372382032 0.554762873668 0.166014674114 0.911934598476 0.409331400009         0.5630115861900978       0.3215299621483104        0.476438823939922 0.0849843504205 0.486194774856 0.0672621009613 0.86360974195 
0.969799656258 0.69141599637 0.526029075817 0.0823637807431 0.104676014997 0.789402433185 0.805433570696 0.631110201296 0.597128629458 0.291982682591 0.413247779855         0.6544707251376369       0.8730859403589016      0.07874908438599151 0.570524748931 0.639429515384 0.678006861695 0.991040519708 
0.00125443315547 0.935895251179 0.769610550727 0.792617041844 0.353192794551 0.66744830251 0.816139844537 0.964180133051 0.71124547579 0.584091687584 0.165294641399         0.8093501967895362       0.2876081259158026       0.9918668700252764 0.889927467296 0.530099280995 0.898229512038 0.880278412735 
0.767814325918 0.862666392846 0.095828136327 0.0954276823853 0.510832831311 0.203755510707 0.789735370617 0.794024331724 0.119817034541 0.944159299055 0.259582077298         0.2753177417571553        0.771614502158223         0.74686666493718 0.408133711128 0.937859399906 0.179098690352 0.775296458185 
0.842468297595 0.126199155556 0.589326715032 0.643589800736 0.711936080743 0.545564675176 0.362442162639 0.375019888253 0.627091964298 0.261218616338 0.145991197323         0.2930034914248003       0.1943870991998766       0.9563902144617815 0.0665535417929 0.387423703231 0.358484927615 0.20345812739 
0.381992010331 0.951734543487 0.0922091049194 0.924031111597 0.198790594739 0.641232706425 0.117314967935 0.875836292471 0.632273183412 0.447458085773 0.753677732906          0.260018258931167       0.5630172363094365       0.6198290507451425 0.0374261950958 0.720133085224 0.757840088422 0.431845752093 
0.978827235987 0.14138684628 0.951546801712 0.0901054754931 0.016874313445 0.256740549777 0.00782052115279 0.29660400279 0.738942833144 0.975425025352 0.472225762349         0.1335565927037452       0.4690966527715015      0.09138898447725094 0.48792666485 0.404387880198 0.833786547251 0.858434698004 
0.950045833831 0.269054959784 0.278554729998 0.626270090706 0.859663079953 0.712692786172 0.238748135507 0.847078572642 0.00532560936279 0.359530195471 0.273376895002         0.6499895730249895       0.1083892321589196       0.9013324467801592 0.16645398372 0.585272279809 0.624297382014 0.441298075271 
0.559647826218 0.211979099719 0.694073699322 0.150717977619 0.12653762612 0.162545221365 0.254231220947 0.812882467601 0.925624702641 0.901438510621 0.613846175085         0.2658091400530086       0.4073084888268366       0.7271836044460845 0.870512671682 0.230888249716 0.662240205333 0.176693793757 
0.0860312692239 0.0777606142581 0.0588959037223 0.436345972065 0.331509511382 0.771729108248 0.672249530063 0.293345078373 0.0512080362377 0.64321295311 0.174857662687          0.836967313889828       0.3955644875519082       0.5614367445232347 0.279824597639 0.631973668331 0.195663381292 0.998820144251 
0.585876041356 0.532937960117 0.744664755174 0.94581222323 0.41076671228 0.655021441148 0.519346071816 0.0525960802553 0.203452792153 0.134272390754 0.868657866016         0.5201604559771821       0.9713573859176702       0.4621819994671064 0.35532660453 0.410929907913 0.0804039202747 0.398083505217 
0.00864080435907 0.432523045883 0.998262834606 0.110170126283 0.671008524573 0.170807594618 0.207668858128 0.703076260377 0.611180165603 0.632672330345 0.94830814678          0.669069005520497       0.9201493658293557       0.2708585116197355 0.0482593638564 0.826194422453 0.737804931855 0.733418989308 
0.0493997118216 0.0492700201382 0.759216422461 0.664519515724 0.774061223113 0.863978869079 0.596792395011 0.879419572206 0.587873230494 0.212854485657 0.309700532981         0.5881911019044411       0.6718510956826828       0.4379207030158593 0.0830065030618 0.878177533843 0.106693041817 0.0855589542978 
